###################################################################################
#
# Mesen Game Database
#
# Automatically generated database based on Nestopia's DB and NesCartDB
#
# Generated on 2020-05-02 using:
#     -NewRisingSun's NES 2.0 header database (2020-04-26)
#     -NesCartDB (dated 2017-08-21)
#     -Nestopia UE's latest DB (dated 2015-10-22) 
# 
# Fields: CRC, System, Board, PCB, Chip, Mapper, PrgRomSize, ChrRomSize, ChrRamSize, WorkRamSize, SaveRamSize, Battery, Mirroring, Controller Type, Bus Conflicts, SubMapper, VsSystemType, PpuModel
#
###################################################################################
E73AE060,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
E73E7260,NesNtsc,TENGEN-800030,800030-01 REV A,337001,206,64,32,0,0,0,0,v,1,,0,,
E7467FA7,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
E74A91BB,NesNtsc,NES-SLROM,NES-SLROM-05,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
E74AA15A,Famicom,HVC-SGROM,HVC-SGROM-03,MMC1A,1,128,0,8,0,0,0,h,1,,0,,
E75107EB,NesNtsc,,,,215,512,512,0,0,0,0,h,1,,0,,
E77531B4,Dendy,,,,253,256,512,2,0,8,1,h,1,,0,,
E77E063B,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
E783DE86,NesNtsc,,,,4,128,128,0,8,0,1,h,1,,0,,
E78A394C,Famicom,HVC-TLROM,HVC-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
E79F157E,NesNtsc,,,,176,16384,0,128,0,0,0,h,42,,2,,
E7AEB114,Dendy,,,,164,1024,0,8,0,8,1,h,1,,0,,
E7C981A2,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
E7C9D022,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
E7D2C49D,NesNtsc,NES-NROM-128,NES-NROM-128-03,,0,16,8,0,0,0,0,h,1,,0,,
E7D4AF5D,NesNtsc,,,,4,128,128,0,8,0,0,h,1,,0,,
E7D6B718,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
E7D7FA3C,NesNtsc,,,,281,1024,1024,0,0,0,0,h,1,,0,,
E7DA8A04,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
E7DDFEE3,Famicom,HVC-TSROM,HVC-TSROM-01,MMC3A,4,256,128,0,8,0,0,h,1,,0,,
E7E6D507,NesNtsc,,,,282,1024,1024,0,0,0,0,h,42,,0,,
E7EAD93B,NesNtsc,NES-SFROM,NES-SFROM-03,MMC1B3,1,128,32,0,0,0,0,h,1,,0,,
E7EB2689,NesPal,,,,4,128,128,0,0,0,0,h,1,,0,,
E8000BF7,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
E801F662,Famicom,,,,0,16,8,,0,0,0,h,,,,,
E81C71E9,NesNtsc,HVC-CNROM,HVC-CNROM-256K-01,,3,32,32,0,0,0,0,v,1,,2,,
E83E5726,NesNtsc,,,,176,512,512,0,0,0,0,h,1,,0,,
E840FD21,NesNtsc,NES-TLROM,NES-TLROM-02,MMC3A,4,128,128,0,0,0,0,h,2,,0,,
E841518E,Playchoice,,,,1,32,32,0,0,0,0,h,1,,5,,
E854C385,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
E8551F28,Playchoice,,,,0,16,8,0,0,0,0,h,1,,0,,
E85B4D3D,NesNtsc,,,,2,128,0,8,0,0,0,v,9,,2,,
E87EA65C,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
E8829001,Famicom,,,,3,32,32,,0,0,0,v,,,,,
E8A11BD7,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
E8AC8A3A,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
E8AF6FF5,Famicom,HVC-CNROM,097,,3,32,32,0,0,0,0,v,1,,2,,
E8B20197,VsSystem,,,,99,32,16,0,2,0,0,4,4,,0,0,3
E8B5BFBC,VT02,,,,256,1024,0,0,0,0,0,h,42,,0,,
E8BAA782,Famicom,HVC-SKROM,HVC-SKROM-05,MMC1B2,1,128,128,0,0,8,1,h,1,,0,,
E8EAFBC1,Dendy,,,,176,512,0,8,0,32,1,h,1,,0,,
E8F57BCF,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
E9023072,Famicom,JALECO-JF-01,JF-01,,0,16,8,0,0,0,0,h,1,,0,,
E905A251,Dendy,,,,4,256,256,0,0,8,1,h,1,,0,,
E90F580B,NesNtsc,,,,304,48,0,8,0,0,0,h,1,,0,,
E911BCC4,Famicom,NAMCOT-3301,3301,,0,16,8,0,0,0,0,h,1,,0,,
E912CE65,NesNtsc,,,,346,64,0,8,8,0,0,h,1,,0,,
E917380B,NesNtsc,,,,1,128,0,8,8,0,0,h,1,,0,,
E9176129,Famicom,HVC-TEROM,UNK-HVC-TEROM,MMC3B,4,32,32,0,0,0,0,h,1,,0,,
E943EC4D,NesNtsc,NES-SLRROM,NES-SLRROM-01,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
E949EF8A,Famicom,HVC-TLROM,HVC-TLROM-04,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
E94D5181,Famicom,HVC-SNROM,HVC-SNROM-09,MMC1B2,1,256,0,8,0,8,1,h,1,,0,,
E94E883D,NesPal,NES-TSROM,NES-TSROM-03,MMC3A,4,128,128,0,8,0,0,h,1,,0,,
E9530055,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
E95454FC,Famicom,,,,4,128,128,0,0,0,0,h,1,,0,,
E95E51E0,Famicom,,,,1,128,128,0,0,0,0,h,1,,0,,
E97F2F5D,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
E98AB943,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
E99612C3,NesNtsc,,,,268,2048,0,256,0,0,0,h,1,,0,,
E9A13751,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
E9A151CB,NesNtsc,,,,4,256,256,0,0,0,0,h,1,,0,,
E9A6C211,NesNtsc,KONAMI-SLROM,351908,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
E9A6F17D,VsSystem,,,,99,32,8,,0,0,0,4,5,,,,1
E9A7FE9E,Dendy,UNL-EDU2000,,,65000,1024,,8,0,32,1,,38,,,,
E9AD2163,NesNtsc,NTDEC-N715061,N715061,,3,32,32,0,0,0,0,h,1,,2,,
E9B3E837,Dendy,,,,4,256,256,0,0,8,1,h,1,,0,,
E9C387EC,NesNtsc,NES-TLROM,NES-TLROM-02,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
E9D352EB,NesPal,NES-TLROM,NES-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
E9ED58C6,NesNtsc,,,,134,512,512,0,0,0,0,h,1,,0,,
E9EDBA24,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
E9F16673,Famicom,,,,148,32,64,0,0,0,0,h,1,,0,,
E9F8E01C,NesPal,,,,198,640,0,8,4,8,1,h,1,,0,,
E9F8EF15,NesPal,NES-TLROM,NES-TLROM-03,MMC3B,4,256,128,0,0,0,0,h,1,,0,,
E9FB30EB,NesNtsc,,,,0,32,0,8,0,0,0,h,1,,0,,
EA113128,NesNtsc,COLORDREAMS-74*377,UNK-COLORDREAMS-REVC,,11,64,64,0,0,0,0,v,1,,0,,
EA19080A,NesNtsc,AVE-NINA-03,NINA-03 REV. A,,79,32,32,0,0,0,0,h,1,,0,,
EA2511A4,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
EA27B477,NesNtsc,ACCLAIM-MC-ACC,53361-2,MC-ACC,4,128,128,0,0,0,0,h,1,,3,,
EA31CCD3,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
EA39CD0F,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
EA3E78DD,Famicom,JALECO-JF-37,JF-37,SS88006,18,128,256,0,0,0,0,h,1,,0,,
EA4197B9,NesNtsc,,,,222,128,256,0,0,0,0,h,1,,2,,
EA4EB69E,NesNtsc,NES-SFROM,NES-SFROM-03,MMC1B2,1,128,32,0,0,0,0,h,1,,0,,
EA7682A9,NesNtsc,,,,311,80,8,0,0,0,0,v,1,,0,,
EA7BA0A9,NesNtsc,,,,0,16,0,8,0,0,0,v,1,,0,,
EA831217,Dendy,,,,224,1024,0,8,0,8,1,h,1,,0,,
EA89963F,Famicom,HVC-CNROM,097,,3,32,32,0,0,0,0,v,1,,2,,
EA90F3E2,Famicom,BANDAI-CNROM,BA-ランニング,,3,32,32,0,0,0,0,h,14,,2,,
EAB002AE,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
EAB93CFB,Famicom,HVC-SLROM,HVC-SLROM-03,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
EABBB630,Dendy,,,,176,512,0,8,0,32,1,h,1,,0,,
EAC38105,NesNtsc,NES-CNROM,NES-CNROM-06,,3,32,32,0,0,0,0,v,1,,2,,
EAD40557,Dendy,,,,0,32,8,0,0,0,0,h,1,,0,,
EAD80031,NesNtsc,,,,126,2048,1024,0,0,0,0,h,42,,0,,
EAE4D2AE,Dendy,,,,178,512,0,8,0,0,0,h,1,,0,,
EAE7D8A0,NesNtsc,,,,228,32,512,0,0,0,0,h,1,,0,,
EAF7ED72,NesNtsc,NES-SNROM,NES-SNROM-03,MMC1A,1,128,0,8,0,8,1,h,1,,0,,
EB0BDA7E,NesNtsc,TENGEN-800032,800032 REV A,337006,64,128,128,0,0,0,0,h,1,,0,,
EB15169E,NesNtsc,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
EB2D56C0,Famicom,,,,198,640,,8,1,8,1,,,,,,
EB40630F,NesNtsc,,,,221,1024,0,8,0,0,0,h,42,,0,,
EB465156,Famicom,HVC-CNROM,CN-04B,,3,32,32,0,0,0,0,v,1,,2,,
EB4CCA31,NesNtsc,,,,79,32,32,0,0,0,0,v,1,,0,,
EB4D468B,NesNtsc,,,,11,64,32,0,0,0,0,v,1,,0,,
EB61133B,NesNtsc,NES-CNROM,NES-CNROM-07,,3,32,32,0,0,0,0,h,1,,2,,
EB637549,NesNtsc,,,,4,128,0,8,0,0,0,h,1,,0,,
EB6A29D6,NesNtsc,,,,23,256,128,0,8,0,0,h,1,,2,,
EB6F80E8,Dendy,,,,0,32,8,,0,0,0,h,,,,,
EB756DC7,NesNtsc,,,,0,32,0,8,0,0,0,h,1,,0,,
EB764567,Famicom,NAMCOT-3305,3305,,0,32,8,0,0,0,0,v,1,,0,,
EB803610,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
EB84C54C,NesNtsc,NES-AMROM,NES-AMROM-01,,7,128,0,8,0,0,0,h,1,,2,,
EB92B32A,Famicom,KONAMI-VRC-2,351948,VRC2,25,256,256,0,0,8,1,h,1,,3,,
EB97DCDC,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
EB9960EE,NesNtsc,NES-CNROM,NES-CNROM-07,,3,32,32,0,0,0,0,v,1,,2,,
EBA09ADA,Dendy,,,,176,512,256,8,0,32,1,h,1,,0,,
EBA203FC,NesNtsc,,,,282,1024,1024,0,0,0,0,h,1,,0,,
EBB56E10,Dendy,,,,11,128,8,0,0,0,0,h,38,,0,,
EBB5E666,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
EBC6E2E2,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
EBCF8419,Famicom,HVC-TKROM,HVC-TKROM-02,MMC3B,4,256,128,0,0,8,1,h,1,,0,,
EBCFE7C5,NesNtsc,NES-SC1ROM,NES-SC1ROM-01,MMC1B2,1,64,128,0,0,0,0,h,1,,0,,
EBD0644D,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
EBD318D4,NesNtsc,,,,117,128,256,0,0,0,0,h,1,,0,,
EBE3DCB4,NesNtsc,,,,1,64,16,0,0,0,0,h,1,,0,,
EBF01E65,NesNtsc,,,,4,256,256,0,8,0,0,h,1,,0,,
EBFCC1F7,NesNtsc,,,,0,32,8,0,0,0,0,h,1,,0,,
EC0517C4,Famicom,HVC-NROM-256,HVC-NROM-256K-02,,0,32,8,0,0,0,0,h,1,,0,,
EC08CC36,Dendy,,,,178,1024,0,8,0,8,1,h,1,,0,,
EC0FC2DE,NesNtsc,NES-SEROM,NES-SEROM-03,MMC1B2,1,32,32,0,0,0,0,h,1,,5,,
EC106744,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
EC259856,NesNtsc,,,,1,128,128,0,0,8,1,h,1,,0,,
EC3B7B47,Famicom,,,,64,128,64,0,0,0,0,h,1,,0,,
EC40E71B,Famicom,JALECO-JF-14,JF-14,,140,128,128,0,0,0,0,v,1,,0,,
EC45682C,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
EC50DA84,NesNtsc,,,,0,32,0,8,0,0,0,v,1,,0,,
EC57ED46,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
EC6BFDF8,NesNtsc,,,,0,16,0,8,0,0,0,h,1,,0,,
EC6D910E,Famicom,,,,156,256,256,0,8,0,0,h,1,,0,,
EC7C2070,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
EC8A884F,Famicom,,,,3,32,32,0,0,0,0,v,1,,2,,
EC93FE27,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
EC968C51,NesNtsc,NES-DRROM,NES-DRROM-01,109,206,128,64,0,0,0,0,4,1,,0,,
EC9BBC11,NesNtsc,,,,25,32,16,0,0,0,0,h,1,,1,,
ECBF33CE,Famicom,HVC-TKROM,HVC-TKROM-03,MMC3C,4,256,128,0,0,8,1,h,1,,0,,
ECCD4089,NesNtsc,NES-SLROM,NES-SLROM-03,MMC1A,1,256,128,0,0,0,0,h,1,,0,,
ECEC80B4,Famicom,,,,75,128,128,,0,0,0,,,,,,
ECED5899,NesNtsc,,,,121,128,256,0,0,0,0,h,1,,0,,
ECFE604A,NesNtsc,,,,176,512,512,0,0,0,0,h,1,,0,,
ED09FAF0,NesNtsc,,,,4,256,128,0,0,0,0,h,1,,0,,
ED0AA77B,Famicom,,,,4,64,64,,0,0,0,,,,,,
ED2465BE,NesNtsc,NES-ELROM,NES-ELROM-01,MMC5,5,256,128,0,0,0,0,h,1,,0,,
ED293BB2,NesNtsc,,,,201,128,32,0,0,0,0,v,1,,0,,
ED3402D2,NesNtsc,,,,3,32,16,0,0,0,0,h,1,,2,,
ED3E1526,NesNtsc,,,,309,128,0,8,8,0,0,h,1,,0,,
ED3FA60E,NesPal,NES-TLROM,NES-TLROM-03,MMC3C,4,128,256,0,0,0,0,h,1,,0,,
ED481B7C,Dendy,,,,176,512,256,8,0,32,1,h,1,,0,,
ED4984E0,Dendy,,,,2,128,0,8,0,0,0,v,1,,2,,
ED4B9F95,Dendy,,,,176,1024,0,8,0,8,1,h,1,,1,,
ED4D696F,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
ED6C4D46,NesNtsc,,,,116,128,256,0,0,0,0,h,1,,0,,
ED77B453,NesPal,NES-UNROM,NES-UNROM-10,,2,128,0,8,0,0,0,v,1,,2,,
ED7F5555,NesPal,NES-SNROM,NES-SNROM-02,MMC1A,1,128,0,8,0,8,1,h,1,,0,,
EDA38049,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
EDB662C5,Famicom,,,,4,128,256,0,0,0,0,h,1,,0,,
EDC3662B,NesNtsc,NES-SL1ROM,NES-SL1ROM-01,MMC1A,1,128,128,0,0,0,0,h,8,,0,,
EDC84DF3,NesNtsc,,,,24,32,8,0,0,0,0,h,1,,0,,
EDCF1B71,NesNtsc,NES-ANROM,NES-ANROM-01,,7,128,0,8,0,0,0,h,1,,1,,
EDDCC468,Famicom,,,,2,128,0,8,0,0,0,v,1,,2,,
EDE708B9,NesNtsc,,,,4,128,256,0,0,0,0,h,1,,0,,
EE1CAD03,NesNtsc,,,,4,256,256,0,0,0,0,h,1,,0,,
EE219A49,NesPal,NES-CNROM,NES-CNROM-07,,3,32,32,0,0,0,0,h,1,,2,,
EE21F263,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
EE31C528,NesNtsc,,,,0,16,0,8,0,0,0,h,1,,0,,
EE3A1CA8,Dendy,,,,162,1024,0,8,0,8,1,h,1,,0,,
EE43153E,Famicom,,,,4,128,128,,0,0,0,,,,,,
EE46B1AA,NesNtsc,,,,547,640,256,8,8,8,1,h,1,,0,,
EE49F509,Dendy,,,,176,512,256,8,0,32,1,h,1,,0,,
EE5618C0,Dendy,,,,4,128,128,0,0,0,0,h,1,,0,,
EE62AC32,NesNtsc,,,,320,1024,0,8,0,0,0,h,1,,0,,
EE63ACCA,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
EE66C5E8,Dendy,,,,176,256,256,8,0,32,1,h,1,,0,,
EE6892EB,NesNtsc,NES-UNROM,NES-UNROM-09,,2,128,0,8,0,0,0,v,1,,2,,
EE7614E8,Famicom,,,,4,256,128,,8,0,0,,,,,,
EE7E61DE,NesNtsc,,,,0,32,8,0,0,0,0,v,45,,0,,
EE810D55,Dendy,,,,192,512,256,4,0,8,1,h,1,,0,,
EE82B3EA,NesNtsc,,,,120,96,0,8,0,0,0,v,1,,0,,
EE8AF512,VsSystem,,,,75,64,64,0,2,0,0,4,5,,0,0,2
EE8E6553,Famicom,HVC-EWROM,HVC-EWROM-02,MMC5,5,256,256,0,0,32,1,h,1,,0,,
EE921D8E,NesNtsc,KONAMI-SLROM,351908,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
EE9548AD,Dendy,,,,195,256,256,8,0,8,1,h,1,,0,,
EEACA027,NesNtsc,,,,90,256,256,0,0,0,0,h,1,,0,,
EEB20F84,Playchoice,,,,1,128,128,,0,0,0,,,,,,
EEBEE0C8,Dendy,,,,176,256,256,8,0,8,1,h,1,,0,,
EECF01BF,NesNtsc,,,,176,2048,512,8,0,0,0,h,1,,0,,
EEE0C7F8,NesPal,,,,0,16,8,,0,0,0,v,,,,,
EEE111C2,NesNtsc,,,,148,32,64,0,0,0,0,v,1,,0,,
EEE6314E,Famicom,HVC-TKROM,HVC-TKROM-03,MMC3B,4,128,128,0,0,8,1,h,1,,0,,
EEE7584A,NesNtsc,,,,1,256,0,8,0,8,1,h,1,,0,,
EEE9A682,Famicom,HVC-ETROM,HVC-ETROM-01,MMC5,5,256,128,0,8,8,1,h,1,,0,,
EF1BAA4E,NesNtsc,,,,349,512,0,8,0,0,0,h,42,,0,,
EF318802,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
EF3AADE3,VT03,,,,256,4096,0,0,8,0,0,h,1,,15,,
EF4DB05E,Dendy,,,,1,128,128,,0,0,0,,,,,,
EF5106EF,NesNtsc,,,,0,16,0,8,0,0,0,v,1,,0,,
EF57FD09,NesNtsc,,,,173,32,32,0,0,0,0,h,1,,0,,
EF6C5FAC,NesNtsc,,,,0,16,0,8,0,0,0,v,1,,0,,
EF7996BF,Famicom,NAMCOT-163,60-14,163,19,128,128,0,0,0,0,h,1,,5,,
EF7AF338,VsSystem,,,,99,32,16,0,2,0,0,4,5,,0,0,5
EF7BA485,Dendy,,,,163,2048,0,8,0,8,1,v,1,,0,,
EF8B2822,NesNtsc,,,,1,128,128,0,0,0,0,h,1,,0,,
EF9859E4,NesNtsc,,,,4,32,16,0,0,0,0,h,1,,0,,
EFA80C05,Dendy,,,,178,512,0,8,0,8,1,h,1,,0,,
EFB09075,NesNtsc,NES-UNROM,NES-UNROM-08,,2,128,0,8,0,0,0,v,1,,2,,
EFB0D32F,NesNtsc,,,,4,128,256,0,0,0,0,h,1,,0,,
EFB2B7E8,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
EFB3B017,NesNtsc,,,,4,128,128,0,0,8,1,h,1,,0,,
EFB4344B,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
EFCB70D7,NesNtsc,,,,0,32,0,8,0,0,0,h,1,,0,,
EFCF375D,NesNtsc,NES-UNROM,NES-UNROM-09,,2,128,0,8,0,0,0,v,1,,2,,
EFD26E37,NesNtsc,NES-AMROM,NES-AMROM-01,,7,128,0,8,0,0,0,h,1,,2,,
EFE2D423,Playchoice,,,,2,128,0,8,0,0,0,v,1,,2,,
EFF3ECB5,NesNtsc,,,,0,16,0,8,0,0,0,h,1,,0,,
EFF96E8A,Dendy,,,,163,1024,0,8,0,8,1,v,1,,0,,
F00584B6,NesNtsc,NES-TKROM,NES-TKROM-02,MMC3B,4,128,128,0,0,8,1,h,1,,0,,
F009DDD2,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
F00E9E91,NesNtsc,,,,0,32,0,8,0,0,0,h,1,,0,,
F011E490,NesNtsc,NES-EWROM,NES-EWROM-01,MMC5,5,256,256,0,0,32,1,h,1,,0,,
F02CF867,NesNtsc,,,,0,32,8,0,8,0,0,h,1,,0,,
F031E7CD,Dendy,,,,176,512,256,8,0,32,1,h,1,,0,,
F03BEC60,NesNtsc,,,,221,1024,0,8,0,0,0,h,42,,0,,
F03E6D72,NesNtsc,NES-TKEPROM,NES-TKEPROM-02,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
F053AC5F,Famicom,HVC-TKROM,HVC-TKROM-01,MMC3A,4,128,256,0,0,8,1,h,1,,0,,
F05870D5,NesNtsc,AVE-NINA-06,NINA-06,,79,64,64,0,0,0,0,v,1,,0,,
F0666B3C,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
F06FC822,VsSystem,,,,99,32,16,0,2,0,0,4,4,,0,0,4
F0725025,NesNtsc,,,,27,32,16,0,0,0,0,h,1,,0,,
F07C21E3,Dendy,,,,176,128,0,8,0,32,1,h,1,,0,,
F07C5B64,NesNtsc,,,,0,16,8,0,0,0,0,h,1,,0,,
F08E8EF0,Famicom,,,,4,128,128,0,0,0,0,h,1,,0,,
F08FF91D,Dendy,,,,195,256,256,8,0,8,1,h,1,,0,,
F09833B4,Dendy,,,,194,256,256,2,0,8,1,h,1,,0,,
F0B1B568,NesNtsc,,,,4,128,64,0,0,0,0,h,1,,0,,
F0B6B0F8,Dendy,,,,58,128,64,0,0,0,0,h,42,,0,,
F0C198FF,NesPal,NES-SLROM,NES-SLROM-06,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
F0D3F511,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
F0D8FC84,NesNtsc,,,,30,512,0,32,0,0,1,v,1,,0,,
F0E89EFA,Famicom,,,,0,32,8,,0,0,0,v,,,,,
F0E9971B,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
F0E9B221,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
F0F14C4C,NesNtsc,,,,3,32,16,0,0,0,0,v,1,,2,,
F10BD835,NesNtsc,,,,0,16,8,0,0,0,0,v,1,,0,,
F110BE46,NesNtsc,,,,1,128,32,0,0,0,0,h,1,,0,,
F11649E5,NesNtsc,BADROM,,,65000,0,,,0,0,0,,,,,,
F149BD71,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
F161A5D8,Famicom,HVC-TGROM,HVC-TGROM-01,MMC3C,4,512,0,8,0,0,0,h,1,,0,,
F163D69B,NesNtsc,,,,115,128,128,0,0,0,0,h,1,,0,,
F16ABF79,UM6578,,,,405,2048,0,32,0,0,0,h,1,,0,,
F17486DF,Famicom,HVC-SLROM,HVC-SLROM-03,MMC1B2,1,128,128,0,0,0,0,h,1,,0,,
F17E49D5,NesNtsc,,,,176,512,256,8,0,32,1,h,1,,0,,
F181C021,NesNtsc,NES-TFROM,NES-TFROM-01,MMC3A,4,128,64,0,0,0,0,h,1,,0,,
F184EB2D,NesPal,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
F18C1CAF,NesNtsc,,,,3,32,32,0,0,0,0,v,1,,2,,
F19A11AF,Famicom,HVC-SKROM,HVC-SKROM-05,MMC1B2,1,128,128,0,0,8,1,h,1,,0,,
F19D0BA8,NesNtsc,,,,0,32,0,8,8,0,0,h,1,,0,,
F1C48D61,Famicom,,,,196,128,128,0,0,0,0,h,1,,0,,
F1C76AED,Famicom,,,,1,128,128,0,0,0,0,h,1,,0,,
F1D40F5B,Dendy,,,,176,512,0,8,0,32,1,h,1,,0,,
F1E6B576,Famicom,JALECO-JF-13,JF-13,D7756C,86,128,64,0,0,0,0,v,1,,0,,
F1E6F5E8,NesNtsc,,,,11,64,32,0,0,0,0,v,1,,0,,
F1FED9B8,NesNtsc,NES-UNROM,NES-UN-ROM-07,,2,128,0,8,0,0,0,v,1,,2,,
F2072ABE,Dendy,,,,4,512,0,8,0,8,1,h,1,,0,,
F2096D9C,NesNtsc,,,,2,128,0,8,0,0,0,v,1,,2,,
F2398802,Dendy,,,,176,512,256,8,0,32,1,h,1,,0,,
F249075D,NesNtsc,,,,4,32,40,0,0,0,0,h,1,,0,,
F24D4F03,Dendy,,,,177,1024,0,8,0,8,1,h,1,,0,,
F2594374,Famicom,HVC-TLROM,HVC-TLROM-04,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
F278E465,NesNtsc,,,,3,16,32,0,0,0,0,v,1,,2,,
F27D2FB5,NesNtsc,,,,1,128,0,8,8,0,0,h,1,,0,,
F27D4017,NesPal,NES-TKEPROM,NES-TKEPROM-01,MMC3B,4,128,128,,0,0,0,,,,,,
F2830B14,NesNtsc,,,,2,128,0,8,0,0,0,h,1,,2,,
F283B68A,Dendy,,,,216,64,64,0,0,0,0,h,1,,0,,
F283CF58,Famicom,,,,3,32,32,0,0,0,0,h,1,,1,,
F299771C,NesNtsc,,,,215,256,256,0,0,0,0,h,1,,0,,
F29C8186,Dendy,,,,176,512,0,8,0,32,1,h,1,,0,,
F2B44332,NesNtsc,,,,4,128,128,0,0,0,0,h,1,,0,,
F2C9E94F,NesNtsc,,,,395,2048,2048,0,0,0,0,h,1,,0,,
F2CE3641,Famicom,SUNSOFT-4,SUNSOFT-6A,Sunsoft-4,68,128,256,0,0,0,0,h,1,,0,,
F2DC8923,Famicom,,,,4,128,128,,0,0,0,,,,,,
F2F66DFE,NesNtsc,,,,0,32,8,0,0,0,0,v,1,,0,,
F2FC8212,Famicom,HVC-NROM-128,9011-06,,0,16,8,0,0,0,0,v,1,,0,,
F304F1B9,NesNtsc,NES-UNROM,NES-UNROM-08,,2,128,0,8,0,0,0,v,1,,2,,
F3150E02,NesNtsc,,,,91,128,256,0,0,0,0,v,1,,0,,
F31D36A3,NesNtsc,NES-TSROM,NES-TSROM-08,MMC3C,4,128,128,0,8,0,0,h,1,,0,,
F31DCC15,Famicom,,,,4,128,128,0,0,0,0,h,1,,0,,
F32748A1,Famicom,HVC-TLROM,HVC-TLROM-04,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
F32FAE0C,NesNtsc,,,,1,256,0,8,0,8,1,h,1,,0,,
F34190B4,Famicom,,,,4,128,128,,0,0,0,,,,,,
F354D847,Dendy,,,,176,1024,0,8,0,32,1,h,1,,0,,
F35A3848,Dendy,,,,241,512,0,8,0,8,1,h,1,,0,,
F3623561,Famicom,HVC-TLROM,HVC-TLROM-04,MMC3B,4,128,128,0,0,0,0,h,1,,0,,
F371BCF2,NesNtsc,,,,176,512,512,0,0,0,0,h,1,,0,,
F37BEFD5,NesNtsc,NES-TLROM,NES-TLROM-03,MMC3C,4,128,128,0,0,0,0,h,1,,0,,
